ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	method
GO:0140297	DNA-binding transcription factor binding	19/231	486/17835	0.0390946502057613	3.01841162952274	5.16791476374688	1.98835156751486e-05	0.00126118299425228	0.00113321089336561	2625/8320/5771/861/2113/4792/2322/51176/1432/4772/4088/5579/11315/79977/8543/7005/3159/3516/167465	19	GO
GO:0005164	tumor necrosis factor receptor binding	5/231	30/17835	0.166666666666667	12.8679653679654	7.45230463803193	3.81873150332748e-05	0.00211939598434675	0.00190434110494883	7185/7292/8600/9966/841	5	GO
GO:0070851	growth factor receptor binding	9/231	137/17835	0.0656934306569343	5.07204474357759	5.48069230461501	7.4802301490705e-05	0.00369024687354145	0.00331579792572833	3570/3717/3593/149233/51752/3586/2625/23768/6311	9	GO
GO:0005031	tumor necrosis factor receptor activity	3/231	10/17835	0.3	23.1623376623377	8.03018386527997	0.00024064130740088	0.0106844740485991	0.00960032163209825	7132/355/8764	3	GO
GO:0001223	transcription coactivator binding	5/231	45/17835	0.111111111111111	8.57864357864358	5.83088474087472	0.000279571862501112	0.0112845369954994	0.0101394962572174	2625/861/5467/4772/4088	5	GO
GO:0001222	transcription corepressor binding	5/231	49/17835	0.102040816326531	7.87834614365227	5.52290552851288	0.000418402853724943	0.013935344547734	0.0125213266562143	861/2113/864/51176/4088	5	GO
GO:0032813	tumor necrosis factor receptor superfamily binding	5/231	49/17835	0.102040816326531	7.87834614365227	5.52290552851288	0.000418402853724943	0.013935344547734	0.0125213266562143	7185/7292/8600/9966/841	5	GO
GO:0004713	protein tyrosine kinase activity	8/231	138/17835	0.0579710144927536	4.47581404103143	4.69538212385499	0.000439402756009632	0.013935344547734	0.0125213266562143	7297/3717/640/7006/2322/204851/2047/2043	8	GO
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	16/231	474/17835	0.0337552742616034	2.60617020110691	4.05992543853418	0.000475099681166467	0.0140629505625274	0.0126359845026029	3663/2625/5966/861/3662/2113/51176/4772/4088/79977/169792/10655/3516/9355/2355/2494	16	GO
GO:0001216	DNA-binding transcription activator activity	16/231	481/17835	0.0332640332640333	2.56824256824257	3.99402400650116	0.000556695051971478	0.014554453137271	0.0130776143646888	3663/2625/5966/861/3662/2113/51176/4772/4088/79977/169792/10655/3516/9355/2355/2494	16	GO
GO:0005035	death receptor activity	3/231	13/17835	0.230769230769231	17.8171828171828	6.9481853151132	0.000557265097598215	0.014554453137271	0.0130776143646888	7132/355/8764	3	GO
GO:0019838	growth factor binding	7/231	131/17835	0.0534351145038168	4.12560721721027	4.11300312567417	0.0016018951252036	0.0395134130883554	0.0355039913714716	3570/3559/2322/2065/10563/9180/9702	7	GO
GO:0016922	nuclear receptor binding	7/231	136/17835	0.0514705882352941	3.97393048128342	3.98795815727604	0.0019843215885684	0.0463704623854931	0.041665256624234	2322/51176/4088/5579/11315/3159/167465	7	GO
R-HSA-449147	Signaling by Interleukins	25/157	469/11079	0.0533049040511727	3.76156071326715	7.32677315655245	9.22960052793066e-09	6.57147557588663e-06	5.50861420982809e-06	3570/7297/3717/3593/6775/149233/3559/3586/2625/5771/3595/3662/7132/4843/3596/7006/64127/4792/1432/4088/6624/9180/841/8809/5290	25	Reactome
