score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST000959,GCST009325,GCST90455618,GCST90479727,GCST90480008,GCST001126,GCST90475830,GCST90296432,GCST001445,GCST003984,GCST90270939,GCST004902,GCST002544,FINNGEN_R12_G6_PARKINSON,GCST90275127,GCST90256604,GCST009324,GCST90018894,GCST001430,GCST000855,GCST002353,GCST000772,GCST009373,GCST90476961,GCST003922,GCST009512,GCST000530,GCST000528,GCST90278092,GCST012431,GCST010049,GCST90308590,GCST90320240,GCST90476962,GCST90428733,GCST010991,GCST90270129,GCST90042681,GCST002455,GCST90479726,GCST007198,GCST90651411,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.371108696728233,ENSG00000131979,GCH1,protein_coding,0.568172588621445,NA,NA,GCST90270939,0.805460929870605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8054609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,GCH1,2643,GWAS,1,147,2
0.37077210645725,ENSG00000071054,MAP4K4,protein_coding,0.609284030448476,NA,NA,GCST004902/GCST90308590,0.813028037548065/0.756791710853577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7567917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,MAP4K4,9448,GWAS,1,69,0
0.361977925348599,ENSG00000138722,MMRN1,protein_coding,0.587164252682598,NA,NA,GCST90275127,0.853886187076569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8538862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MMRN1,22915,GWAS,1,39,2
0.360387219969549,ENSG00000143226,FCGR2A,protein_coding,0.559631087490607,NA,NA,GCST90308590,0.920550644397736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9205506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FCGR2A,2212,GWAS,1,320,2
0.359447275733007,ENSG00000103460,TOX3,protein_coding,0.583306791984688,NA,NA,GCST90308590/GCST004902,0.785965621471405/0.694119036197662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7859656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TOX3,27324,GWAS,1,46,0
0.358800574793402,ENSG00000054983,GALC,protein_coding,0.534670674508358,NA,NA,GCST90308590/GCST004902/GCST010991,0.669793128967285/0.582883596420288/0.575807690620422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5828836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6697931,NA,NA,NA,0.5758077,NA,NA,NA,NA,NA,NA,3,GALC,2581,GWAS,1,85,2
0.356679786098078,ENSG00000120071,KANSL1,protein_coding,0.572627120271306,NA,NA,GCST90475830/GCST90042681/GCST010991,0.638262331485748/0.627315878868103/0.613857746124268,NA,NA,NA,NA,NA,NA,0.6382623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6138577,NA,0.6273159,NA,NA,NA,NA,3,KANSL1,284058,GWAS,1,114,4
0.353996775189547,ENSG00000198825,INPP5F,protein_coding,0.561779945700621,NA,NA,GCST004902/GCST002544,0.741851985454559/0.693411886692047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741852,0.6934119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,INPP5F,22876,GWAS,1,46,0
0.348673956748327,ENSG00000140030,GPR65,protein_coding,0.572022355961931,NA,NA,GCST004902/GCST010991/GCST90308590,0.700980067253113/0.692337274551392/0.601820588111877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7009801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6018206,NA,NA,NA,0.6923373,NA,NA,NA,NA,NA,NA,3,GPR65,8477,GWAS,1,56,0
0.337095944458096,ENSG00000057294,PKP2,protein_coding,0.554497231892916,NA,NA,GCST90308590/GCST003984/GCST010991,0.695070147514343/0.629954695701599/0.535923182964325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6299547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6950701,NA,NA,NA,0.5359232,NA,NA,NA,NA,NA,NA,3,PKP2,5318,GWAS,1,141,1
0.336499504708081,ENSG00000164742,ADCY1,protein_coding,0.545280670255726,NA,NA,GCST90479727,0.896945297718048,NA,NA,NA,0.8969453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ADCY1,107,GWAS,1,143,2
0.329410906295971,ENSG00000018236,CNTN1,protein_coding,0.510099624043939,NA,NA,GCST90308590/GCST002455,0.701738238334656/0.549347639083862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7017382,NA,NA,NA,NA,NA,NA,0.5493476,NA,NA,NA,2,CNTN1,1272,GWAS,1,78,0
0.329041209271717,ENSG00000148948,LRRC4C,protein_coding,0.541247804132349,NA,NA,GCST90479727,0.890311539173126,NA,NA,NA,0.8903115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LRRC4C,57689,GWAS,1,38,0
0.329041209271717,ENSG00000143971,ETAA1,protein_coding,0.541247804132349,NA,NA,GCST90479726,0.890311539173126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8903115,NA,NA,1,ETAA1,54465,GWAS,1,75,0
0.326965808222074,ENSG00000108379,WNT3,protein_coding,0.516836382743127,NA,NA,GCST90275127,0.808041870594025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8080419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WNT3,7473,GWAS,1,144,5
0.320155438355501,ENSG00000148123,PLPPR1,protein_coding,0.512026990248497,NA,NA,GCST007198,0.842245519161224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8422455,NA,1,PLPPR1,54886,GWAS,1,10,0
0.318036563911826,ENSG00000173588,CEP83,protein_coding,0.523145998132184,NA,NA,GCST90479726,0.860535442829132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8605354,NA,NA,1,CEP83,51134,GWAS,1,84,0
0.317710032848151,ENSG00000116128,BCL9,protein_coding,0.522608879326954,NA,NA,GCST90651411,0.859651923179626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8596519,1,BCL9,607,GWAS,1,105,0
0.315217711270315,ENSG00000154447,SH3RF1,protein_coding,0.517445320685303,NA,NA,GCST90479727,0.851158261299133,NA,NA,NA,0.8511583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SH3RF1,57630,GWAS,1,41,0
0.314721887012258,ENSG00000076554,TPD52,protein_coding,0.517693606326093,NA,NA,GCST90479726,0.851566672325134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8515667,NA,NA,1,TPD52,7163,GWAS,1,75,2
0.313045284485352,ENSG00000110315,RNF141,protein_coding,0.514935722478962,NA,NA,GCST90308590,0.847030162811279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8470302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RNF141,50862,GWAS,1,9,0
0.312754384805033,ENSG00000185420,SMYD3,protein_coding,0.514457214593753,NA,NA,GCST90479726/GCST90479727,0.676994442939758/0.676994442939758,NA,NA,NA,0.6769944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6769944,NA,NA,1,SMYD3,64754,GWAS,1,95,0
0.312673635697422,ENSG00000184305,CCSER1,protein_coding,0.511892665252816,NA,NA,GCST90308590,0.842024564743042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8420246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CCSER1,401145,GWAS,1,12,1
0.309852196429695,ENSG00000120088,CRHR1,protein_coding,0.500896144579347,NA,NA,GCST90275127,0.68689501285553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CRHR1,1394,GWAS,1,172,4
0.309552615884071,ENSG00000168916,ZNF608,protein_coding,0.509190547839015,NA,NA,GCST010991,0.837579786777496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8375798,NA,NA,NA,NA,NA,NA,1,ZNF608,57507,GWAS,1,51,0
0.308678687544402,ENSG00000145349,CAMK2D,protein_coding,0.506357230741342,NA,NA,GCST90308590/GCST004902,0.684724271297455/0.592779695987701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5927797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6847243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CAMK2D,817,GWAS,1,131,0
0.304012183594724,ENSG00000107554,DNMBP,protein_coding,0.500076957425248,NA,NA,GCST90479727,0.822588622570038,NA,NA,NA,0.8225886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DNMBP,23268,GWAS,1,38,0
